ID,prefix,fwd_to
5,172.19.162.197/32,6
5,172.19.162.198/32,6
5,172.19.162.199/32,6
5,172.19.162.200/32,6
5,172.19.162.201/32,6
5,172.19.162.202/32,6
5,172.19.162.203/32,6
5,172.19.162.205/32,6
5,172.19.162.206/32,6
5,172.19.162.207/32,6
5,172.19.162.208/32,6
5,172.19.162.209/32,6
5,172.19.162.210/32,6
5,172.19.162.211/32,6
5,172.19.162.212/32,6
5,172.19.162.213/32,6
5,172.19.162.214/32,6
5,172.19.162.215/32,6
5,172.19.162.216/32,6
5,172.19.162.217/32,6
5,172.19.162.218/32,6
5,172.19.162.219/32,6
5,172.19.162.220/32,6
5,172.19.162.221/32,6
5,172.19.162.222/32,6
5,172.19.162.223/32,6
5,172.19.162.224/32,6
5,172.19.162.225/32,6
5,172.19.162.226/32,6
5,172.19.162.227/32,6
5,172.19.162.228/32,6
5,172.19.162.229/32,6
5,172.19.162.230/32,6
5,172.19.162.231/32,6
5,172.19.162.232/32,6
5,172.19.162.233/32,6
5,172.19.162.234/32,6
5,172.19.162.235/32,6
5,172.19.162.236/32,6
5,172.19.162.237/32,6
5,172.19.162.238/32,6
5,172.19.162.239/32,6
5,172.19.162.240/32,6
5,172.19.162.248/32,6
5,172.19.163.255/32,6
5,172.19.254.0/24,6
5,172.20.10.32/27,6
5,172.20.10.32/32,6
5,172.20.10.33/32,6
5,172.20.10.34/32,6
5,172.20.10.35/32,6
5,172.20.10.36/32,6
5,172.20.10.37/32,6
5,172.20.10.43/32,6
5,172.20.10.63/32,6
5,172.26.4.56/29,6
5,172.26.4.56/32,6
5,172.26.4.58/32,6
5,172.26.4.59/32,6
5,172.26.4.60/32,6
5,172.26.4.61/32,6
5,172.26.4.63/32,6
7,10.63.80.0/20,8
7,171.64.2.200/29,8
7,171.64.2.200/32,8
7,171.64.2.202/32,8
7,171.64.2.205/32,8
7,171.64.2.206/32,8
7,171.64.2.207/32,8
7,171.64.145.0/24,8
7,171.64.145.0/32,8
7,171.64.145.2/32,8
7,171.64.145.3/32,8
7,171.64.145.255/32,8
7,171.64.157.128/25,8
7,171.64.157.128/32,8
7,171.64.157.130/32,8
7,171.64.157.131/32,8
7,171.64.157.255/32,8
7,171.64.158.0/24,8
7,171.64.158.0/32,8
7,171.64.158.2/32,8
7,171.64.158.3/32,8
7,171.64.158.255/32,8
7,171.64.159.0/24,8
7,171.64.159.0/32,8
7,171.64.159.2/32,8
7,171.64.159.3/32,8
7,171.64.159.255/32,8
7,171.64.226.0/23,8
7,171.64.226.0/32,8
7,171.64.226.2/32,8
7,171.64.226.3/32,8
7,171.64.226.150/32,8
7,171.64.226.151/32,8
7,171.64.226.153/32,8
7,171.64.226.155/32,8
7,171.64.227.255/32,8
7,171.64.230.0/24,8
7,171.64.230.0/32,8
7,171.64.230.2/32,8
7,171.64.230.3/32,8
7,171.64.230.161/32,8
7,171.64.230.162/32,8
7,171.64.230.163/32,8
7,171.64.230.164/32,8
7,171.64.230.165/32,8
7,171.64.230.166/32,8
7,171.64.230.200/32,8
7,171.64.230.255/32,8
7,171.66.116.0/24,8
7,171.66.116.0/32,8
7,171.66.116.2/32,8
7,171.66.116.3/32,8
7,171.66.116.10/32,8
7,171.66.116.255/32,8
7,171.66.232.0/23,8
7,171.66.232.0/32,8
7,171.66.232.2/32,8
7,171.66.232.3/32,8
7,171.66.232.12/32,8
7,171.66.232.16/32,8
7,171.66.232.19/32,8
7,171.66.232.20/32,8
7,171.66.232.21/32,8
7,171.66.232.26/32,8
7,171.66.232.30/32,8
7,171.66.232.32/32,8
7,171.66.232.33/32,8
7,171.66.232.35/32,8
7,171.66.232.36/32,8
7,171.66.232.37/32,8
7,171.66.232.40/32,8
7,171.66.232.41/32,8
7,171.66.232.42/32,8
7,171.66.232.43/32,8
7,171.66.232.44/32,8
7,171.66.232.45/32,8
7,171.66.232.46/32,8
7,171.66.232.56/32,8
7,171.66.232.62/32,8
7,171.66.232.63/32,8
7,171.66.232.65/32,8
7,171.66.232.71/32,8
7,171.66.232.74/32,8
7,171.66.232.75/32,8
7,171.66.232.77/32,8
7,171.66.232.78/32,8
7,171.66.232.79/32,8
7,171.66.232.80/32,8
7,171.66.232.82/32,8
7,171.66.232.83/32,8
7,171.66.232.86/32,8
7,171.66.232.92/32,8
7,171.66.232.95/32,8
7,171.66.232.98/32,8
7,171.66.232.104/32,8
7,171.66.232.106/32,8
7,171.66.232.108/32,8
7,171.66.232.109/32,8
7,171.66.232.112/32,8
7,171.66.232.114/32,8
7,171.66.232.115/32,8
7,171.66.232.117/32,8
7,171.66.232.121/32,8
7,171.66.232.124/32,8
7,171.66.232.126/32,8
7,171.66.232.127/32,8
7,171.66.232.128/32,8
7,171.66.232.129/32,8
7,171.66.232.130/32,8
7,171.66.232.133/32,8
7,171.66.232.137/32,8
7,171.66.232.139/32,8
7,171.66.232.142/32,8
7,171.66.232.146/32,8
7,171.66.232.147/32,8
7,171.66.232.151/32,8
7,171.66.232.153/32,8
7,171.66.232.154/32,8
7,171.66.232.157/32,8
7,171.66.232.185/32,8
7,171.66.232.191/32,8
7,171.66.232.193/32,8
7,171.66.232.195/32,8
7,171.66.232.202/32,8
7,171.66.232.205/32,8
7,171.66.232.206/32,8
7,171.66.232.208/32,8
7,171.66.232.213/32,8
7,171.66.232.216/32,8
7,171.66.233.4/32,8
7,171.66.233.7/32,8
7,171.66.233.10/32,8
7,171.66.233.14/32,8
7,171.66.233.16/32,8
7,171.66.233.17/32,8
7,171.66.233.18/32,8
7,171.66.233.19/32,8
7,171.66.233.20/32,8
7,171.66.233.21/32,8
7,171.66.233.22/32,8
7,171.66.233.23/32,8
7,171.66.233.24/32,8
7,171.66.233.25/32,8
7,171.66.233.26/32,8
7,171.66.233.28/32,8
7,171.66.233.29/32,8
7,171.66.233.30/32,8
7,171.66.233.31/32,8
7,171.66.233.32/32,8
7,171.66.233.33/32,8
7,171.66.233.34/32,8
7,171.66.233.36/32,8
7,171.66.233.38/32,8
7,171.66.233.39/32,8
7,171.66.233.40/32,8
7,171.66.233.41/32,8
7,171.66.233.44/32,8
7,171.66.233.49/32,8
7,171.66.233.50/32,8
7,171.66.233.52/32,8
7,171.66.233.53/32,8
7,171.66.233.55/32,8
7,171.66.233.56/32,8
7,171.66.233.59/32,8
7,171.66.233.64/32,8
7,171.66.233.65/32,8
7,171.66.233.68/32,8
7,171.66.233.72/32,8
7,171.66.233.73/32,8
7,171.66.233.76/32,8
7,171.66.233.78/32,8
7,171.66.233.79/32,8
7,171.66.233.83/32,8
7,171.66.233.84/32,8
7,171.66.233.85/32,8
7,171.66.233.86/32,8
7,171.66.233.90/32,8
7,171.66.233.95/32,8
7,171.66.233.96/32,8
7,171.66.233.97/32,8
7,171.66.233.99/32,8
7,171.66.233.102/32,8
7,171.66.233.104/32,8
7,171.66.233.107/32,8
7,171.66.233.109/32,8
7,171.66.233.112/32,8
7,171.66.233.113/32,8
7,171.66.233.114/32,8
7,171.66.233.117/32,8
7,171.66.233.120/32,8
7,171.66.233.122/32,8
7,171.66.233.124/32,8
7,171.66.233.126/32,8
7,171.66.233.127/32,8
7,171.66.233.128/32,8
7,171.66.233.130/32,8
7,171.66.233.134/32,8
7,171.66.233.136/32,8
7,171.66.233.137/32,8
7,171.66.233.138/32,8
7,171.66.233.140/32,8
7,171.66.233.141/32,8
7,171.66.233.142/32,8
7,171.66.233.146/32,8
7,171.66.233.147/32,8
7,171.66.233.148/32,8
7,171.66.233.150/32,8
7,171.66.233.153/32,8
7,171.66.233.154/32,8
7,171.66.233.156/32,8
7,171.66.233.160/32,8
7,171.66.233.166/32,8
7,171.66.233.169/32,8
7,171.66.233.174/32,8
7,171.66.233.175/32,8
7,171.66.233.176/32,8
7,171.66.233.180/32,8
7,171.66.233.186/32,8
7,171.66.233.187/32,8
7,171.66.233.191/32,8
7,171.66.233.193/32,8
7,171.66.233.197/32,8
7,171.66.233.199/32,8
7,171.66.233.200/32,8
7,171.66.233.212/32,8
7,171.66.233.213/32,8
7,171.66.233.214/32,8
7,171.66.233.215/32,8
7,171.66.233.217/32,8
7,171.66.233.219/32,8
7,171.66.233.220/32,8
7,171.66.233.221/32,8
7,171.66.233.223/32,8
7,171.66.233.233/32,8
7,171.66.233.234/32,8
7,171.66.233.236/32,8
7,171.66.233.237/32,8
7,171.66.233.239/32,8
7,171.66.233.242/32,8
7,171.66.233.255/32,8
7,171.66.252.0/23,8
7,171.66.252.0/32,8
7,171.66.252.2/32,8
7,171.66.252.3/32,8
7,171.66.253.255/32,8
7,171.67.197.176/28,8
7,171.67.197.176/32,8
7,171.67.197.178/32,8
7,171.67.197.179/32,8
7,171.67.197.180/32,8
7,171.67.197.191/32,8
7,172.20.10.160/27,8
7,172.20.10.160/32,8
7,172.20.10.161/32,8
7,172.20.10.162/32,8
7,172.20.10.163/32,8
7,172.20.10.164/32,8
7,172.20.10.167/32,8
7,172.20.10.168/32,8
7,172.20.10.170/32,8
7,172.20.10.172/32,8
7,172.20.10.173/32,8
7,172.20.10.191/32,8
7,172.20.187.128/25,8
7,172.20.187.128/32,8
7,172.20.187.130/32,8
7,172.20.187.131/32,8
7,172.20.187.140/32,8
7,172.20.187.141/32,8
7,172.20.187.142/32,8
7,172.20.187.143/32,8
7,172.20.187.144/32,8
7,172.20.187.145/32,8
7,172.20.187.146/32,8
7,172.20.187.147/32,8
7,172.20.187.148/32,8
7,172.20.187.149/32,8
7,172.20.187.150/32,8
7,172.20.187.151/32,8
7,172.20.187.152/32,8
7,172.20.187.153/32,8
7,172.20.187.154/32,8
7,172.20.187.155/32,8
7,172.20.187.156/32,8
7,172.20.187.157/32,8
7,172.20.187.158/32,8
7,172.20.187.159/32,8
7,172.20.187.160/32,8
7,172.20.187.161/32,8
7,172.20.187.162/32,8
7,172.20.187.163/32,8
7,172.20.187.164/32,8
7,172.20.187.165/32,8
7,172.20.187.166/32,8
7,172.20.187.167/32,8
7,172.20.187.168/32,8
7,172.20.187.169/32,8
7,172.20.187.170/32,8
7,172.20.187.171/32,8
7,172.20.187.172/32,8
7,172.20.187.173/32,8
7,172.20.187.174/32,8
7,172.20.187.175/32,8
7,172.20.187.176/32,8
7,172.20.187.177/32,8
7,172.20.187.178/32,8
7,172.20.187.179/32,8
7,172.20.187.180/32,8
7,172.20.187.181/32,8
7,172.20.187.182/32,8
7,172.20.187.183/32,8
7,172.20.187.184/32,8
7,172.20.187.185/32,8
7,172.20.187.186/32,8
7,172.20.187.190/32,8
7,172.20.187.191/32,8
7,172.20.187.193/32,8
7,172.20.187.194/32,8
7,172.20.187.195/32,8
7,172.20.187.196/32,8
7,172.20.187.197/32,8
7,172.20.187.255/32,8
7,172.24.145.0/24,8
7,172.24.145.0/32,8
7,172.24.145.2/32,8
7,172.24.145.3/32,8
7,172.24.145.255/32,8
7,172.24.157.128/25,8
7,172.24.157.128/32,8
7,172.24.157.130/32,8
7,172.24.157.131/32,8
7,172.24.157.255/32,8
7,172.24.158.0/24,8
7,172.24.158.0/32,8
7,172.24.158.2/32,8
7,172.24.158.3/32,8
7,172.24.158.11/32,8
7,172.24.158.71/32,8
7,172.24.158.86/32,8
7,172.24.158.255/32,8
7,172.24.226.0/24,8
7,172.24.226.0/32,8
7,172.24.226.2/32,8
7,172.24.226.3/32,8
7,172.24.226.255/32,8
7,172.24.230.0/24,8
7,172.24.230.0/32,8
7,172.24.230.2/32,8
7,172.24.230.3/32,8
7,172.24.230.71/32,8
7,172.24.230.73/32,8
7,172.24.230.255/32,8
7,172.26.4.176/29,8
7,172.26.4.176/32,8
7,172.26.4.177/32,8
7,172.26.4.178/32,8
7,172.26.4.179/32,8
7,172.26.4.183/32,8
7,172.26.4.184/29,8
7,172.26.4.184/32,8
7,172.26.4.186/32,8
7,172.26.4.187/32,8
7,172.26.4.188/32,8
7,172.26.4.189/32,8
7,172.26.4.191/32,8
7,172.26.116.0/24,8
7,172.26.116.0/32,8
7,172.26.116.2/32,8
7,172.26.116.3/32,8
7,172.26.116.32/32,8
7,172.26.116.33/32,8
7,172.26.116.34/32,8
7,172.26.116.255/32,8
7,172.26.232.0/24,8
7,172.26.232.0/32,8
7,172.26.232.2/32,8
7,172.26.232.3/32,8
7,172.26.232.8/32,8
7,172.26.232.101/32,8
7,172.26.232.102/32,8
7,172.26.232.103/32,8
7,172.26.232.104/32,8
7,172.26.232.105/32,8
7,172.26.232.106/32,8
7,172.26.232.107/32,8
7,172.26.232.108/32,8
7,172.26.232.109/32,8
7,172.26.232.110/32,8
7,172.26.232.111/32,8
7,172.26.232.112/32,8
7,172.26.232.124/32,8
7,172.26.232.128/32,8
7,172.26.232.255/32,8
7,172.26.252.0/24,8
7,172.26.252.0/32,8
7,172.26.252.2/32,8
7,172.26.252.3/32,8
7,172.26.252.68/32,8
7,172.26.252.255/32,8
7,192.168.209.44/30,8
7,192.168.209.216/30,8
7,192.168.236.0/24,8
7,192.168.236.0/32,8
7,192.168.236.1/32,8
7,192.168.236.2/32,8
7,192.168.236.3/32,8
7,192.168.236.11/32,8
7,192.168.236.12/32,8
7,192.168.236.13/32,8
7,192.168.236.14/32,8
7,192.168.236.16/32,8
7,192.168.236.21/32,8
7,192.168.236.22/32,8
7,192.168.236.23/32,8
7,192.168.236.24/32,8
7,192.168.236.25/32,8
7,192.168.236.26/32,8
7,192.168.236.27/32,8
7,192.168.236.28/32,8
7,192.168.236.29/32,8
7,192.168.236.30/32,8
7,192.168.236.31/32,8
7,192.168.236.32/32,8
7,192.168.236.33/32,8
7,192.168.236.42/32,8
7,192.168.236.43/32,8
7,192.168.236.44/32,8
7,192.168.236.45/32,8
7,192.168.236.46/32,8
7,192.168.236.47/32,8
7,192.168.236.48/32,8
7,192.168.236.49/32,8
7,192.168.236.50/32,8
7,192.168.236.255/32,8
9,10.63.112.0/20,10
9,171.64.176.0/22,10
9,171.64.176.0/32,10
9,171.64.176.2/32,10
9,171.64.176.3/32,10
9,171.64.179.255/32,10
9,171.64.181.128/25,10
9,171.64.181.128/32,10
9,171.64.181.130/32,10
9,171.64.181.131/32,10
9,171.64.181.137/32,10
9,171.64.181.138/32,10
9,171.64.181.139/32,10
9,171.64.181.140/32,10
9,171.64.181.141/32,10
9,171.64.181.243/32,10
9,171.64.181.255/32,10
9,171.64.198.0/23,10
9,171.64.198.0/32,10
9,171.64.199.232/32,10
9,171.64.199.233/32,10
9,171.64.199.255/32,10
9,171.64.200.0/23,10
9,171.64.200.0/32,10
9,171.64.200.2/32,10
9,171.64.200.3/32,10
9,171.64.200.26/32,10
9,171.64.200.28/32,10
9,171.64.200.29/32,10
9,171.64.200.39/32,10
9,171.64.200.49/32,10
9,171.64.200.50/32,10
9,171.64.200.53/32,10
9,171.64.200.59/32,10
9,171.64.200.60/32,10
9,171.64.200.61/32,10
9,171.64.200.63/32,10
9,171.64.200.64/32,10
9,171.64.200.74/32,10
9,171.64.200.90/32,10
9,171.64.200.97/32,10
9,171.64.200.105/32,10
9,171.64.200.106/32,10
9,171.64.200.110/32,10
9,171.64.200.116/32,10
9,171.64.200.121/32,10
9,171.64.200.141/32,10
9,171.64.200.145/32,10
9,171.64.200.153/32,10
9,171.64.200.169/32,10
9,171.64.200.175/32,10
9,171.64.200.176/32,10
9,171.64.200.178/32,10
9,171.64.200.188/32,10
9,171.64.200.192/32,10
9,171.64.200.199/32,10
9,171.64.200.209/32,10
9,171.64.200.218/32,10
9,171.64.200.226/32,10
9,171.64.200.239/32,10
9,171.64.200.242/32,10
9,171.64.200.247/32,10
9,171.64.200.253/32,10
9,171.64.200.254/32,10
9,171.64.201.14/32,10
9,171.64.201.17/32,10
9,171.64.201.19/32,10
9,171.64.201.23/32,10
9,171.64.201.31/32,10
9,171.64.201.35/32,10
9,171.64.201.37/32,10
9,171.64.201.40/32,10
9,171.64.201.57/32,10
9,171.64.201.69/32,10
9,171.64.201.76/32,10
9,171.64.201.77/32,10
9,171.64.201.78/32,10
9,171.64.201.80/32,10
9,171.64.201.81/32,10
9,171.64.201.96/32,10
9,171.64.201.97/32,10
9,171.64.201.106/32,10
9,171.64.201.112/32,10
9,171.64.201.122/32,10
9,171.64.201.129/32,10
9,171.64.201.130/32,10
9,171.64.201.134/32,10
9,171.64.201.140/32,10
9,171.64.201.143/32,10
9,171.64.201.148/32,10
9,171.64.201.151/32,10
9,171.64.201.152/32,10
9,171.64.201.154/32,10
9,171.64.201.160/32,10
9,171.64.201.163/32,10
9,171.64.201.174/32,10
9,171.64.201.186/32,10
9,171.64.201.191/32,10
9,171.64.201.193/32,10
9,171.64.201.203/32,10
9,171.64.201.223/32,10
9,171.64.201.229/32,10
9,171.64.201.230/32,10
9,171.64.201.231/32,10
9,171.64.201.232/32,10
9,171.64.201.233/32,10
9,171.64.201.235/32,10
9,171.64.201.236/32,10
9,171.64.201.240/32,10
9,171.64.201.241/32,10
9,171.64.201.242/32,10
9,171.64.201.243/32,10
9,171.64.201.244/32,10
9,171.64.201.245/32,10
9,171.64.201.246/32,10
9,171.64.201.252/32,10
9,171.64.201.255/32,10
9,171.67.202.0/24,10
9,171.67.202.0/32,10
9,171.67.202.2/32,10
9,171.67.202.3/32,10
9,171.67.202.255/32,10
9,171.67.222.64/27,10
9,171.67.222.64/32,10
9,171.67.222.66/32,10
9,171.67.222.67/32,10
9,171.67.222.69/32,10
9,171.67.222.70/32,10
9,171.67.222.95/32,10
9,171.67.229.112/28,10
9,171.67.229.112/32,10
9,171.67.229.114/32,10
9,171.67.229.115/32,10
9,171.67.229.117/32,10
9,171.67.229.127/32,10
9,172.20.10.224/27,10
9,172.20.10.224/32,10
9,172.20.10.225/32,10
9,172.20.10.226/32,10
9,172.20.10.227/32,10
9,172.20.10.231/32,10
9,172.20.10.232/32,10
9,172.20.10.233/32,10
9,172.20.10.234/32,10
9,172.20.10.235/32,10
9,172.20.10.236/32,10
9,172.20.10.240/32,10
9,172.20.10.241/32,10
9,172.20.10.242/32,10
9,172.20.10.243/32,10
9,172.20.10.244/32,10
9,172.20.10.245/32,10
9,172.20.10.246/32,10
9,172.20.10.247/32,10
9,172.20.10.248/32,10
9,172.20.10.249/32,10
9,172.20.10.250/32,10
9,172.20.10.251/32,10
9,172.20.10.252/32,10
9,172.20.10.253/32,10
9,172.20.10.255/32,10
9,172.24.1.23/32,10
9,172.24.176.0/24,10
9,172.24.176.0/32,10
9,172.24.176.2/32,10
9,172.24.176.3/32,10
9,172.24.176.255/32,10
9,172.24.181.128/25,10
9,172.24.181.128/32,10
9,172.24.181.130/32,10
9,172.24.181.131/32,10
9,172.24.181.255/32,10
9,172.24.198.0/24,10
9,172.24.198.0/32,10
9,172.24.198.2/32,10
9,172.24.198.3/32,10
9,172.24.198.94/32,10
9,172.24.198.255/32,10
9,172.24.200.0/24,10
9,172.24.200.0/32,10
9,172.24.200.2/32,10
9,172.24.200.3/32,10
9,172.24.200.64/32,10
9,172.24.200.66/32,10
9,172.24.200.68/32,10
9,172.24.200.72/32,10
9,172.24.200.74/32,10
9,172.24.200.77/32,10
9,172.24.200.78/32,10
9,172.24.200.80/32,10
9,172.24.200.81/32,10
9,172.24.200.82/32,10
9,172.24.200.85/32,10
9,172.24.200.100/32,10
9,172.24.200.101/32,10
9,172.24.200.102/32,10
9,172.24.200.110/32,10
9,172.24.200.120/32,10
9,172.24.200.121/32,10
9,172.24.200.140/32,10
9,172.24.200.171/32,10
9,172.24.200.181/32,10
9,172.24.200.255/32,10
9,172.26.4.248/29,10
9,172.26.4.248/32,10
9,172.26.4.250/32,10
9,172.26.4.251/32,10
9,172.26.4.252/32,10
9,172.26.4.253/32,10
9,172.26.4.255/32,10
9,172.27.202.0/24,10
9,172.27.202.0/32,10
9,172.27.202.2/32,10
9,172.27.202.3/32,10
9,172.27.202.255/32,10
9,172.27.222.64/27,10
9,172.27.222.64/32,10
9,172.27.222.66/32,10
9,172.27.222.67/32,10
9,172.27.222.70/32,10
9,172.27.222.95/32,10
9,172.27.229.112/28,10
9,172.27.229.112/32,10
9,172.27.229.114/32,10
9,172.27.229.115/32,10
9,172.27.229.120/32,10
9,172.27.229.127/32,10
9,192.168.209.60/30,10
9,192.168.209.224/30,10
11,10.63.32.0/20,12
11,171.64.103.0/24,12
11,171.64.103.0/32,12
11,171.64.103.2/32,12
11,171.64.103.3/32,12
11,171.64.103.10/32,12
11,171.64.103.11/32,12
11,171.64.103.12/32,12
11,171.64.103.13/32,12
11,171.64.103.16/32,12
11,171.64.103.20/32,12
11,171.64.103.21/32,12
11,171.64.103.24/32,12
11,171.64.103.25/32,12
11,171.64.103.26/32,12
11,171.64.103.28/32,12
11,171.64.103.29/32,12
11,171.64.103.30/32,12
11,171.64.103.31/32,12
11,171.64.103.32/32,12
11,171.64.103.33/32,12
11,171.64.103.34/32,12
11,171.64.103.36/32,12
11,171.64.103.38/32,12
11,171.64.103.40/32,12
11,171.64.103.41/32,12
11,171.64.103.42/32,12
11,171.64.103.43/32,12
11,171.64.103.45/32,12
11,171.64.103.46/32,12
11,171.64.103.49/32,12
11,171.64.103.54/32,12
11,171.64.103.55/32,12
11,171.64.103.56/32,12
11,171.64.103.57/32,12
11,171.64.103.58/32,12
11,171.64.103.59/32,12
11,171.64.103.69/32,12
11,171.64.103.71/32,12
11,171.64.103.87/32,12
11,171.64.103.90/32,12
11,171.64.103.92/32,12
11,171.64.103.103/32,12
11,171.64.103.105/32,12
11,171.64.103.106/32,12
11,171.64.103.108/32,12
11,171.64.103.109/32,12
11,171.64.103.111/32,12
11,171.64.103.115/32,12
11,171.64.103.119/32,12
11,171.64.103.120/32,12
11,171.64.103.127/32,12
11,171.64.103.128/32,12
11,171.64.103.136/32,12
11,171.64.103.137/32,12
11,171.64.103.139/32,12
11,171.64.103.142/32,12
11,171.64.103.144/32,12
11,171.64.103.145/32,12
11,171.64.103.149/32,12
11,171.64.103.151/32,12
11,171.64.103.154/32,12
11,171.64.103.155/32,12
11,171.64.103.159/32,12
11,171.64.103.162/32,12
11,171.64.103.165/32,12
11,171.64.103.166/32,12
11,171.64.103.167/32,12
11,171.64.103.183/32,12
11,171.64.103.184/32,12
11,171.64.103.203/32,12
11,171.64.103.212/32,12
11,171.64.103.216/32,12
11,171.64.103.217/32,12
11,171.64.103.221/32,12
11,171.64.103.224/32,12
11,171.64.103.234/32,12
11,171.64.103.242/32,12
11,171.64.103.244/32,12
11,171.64.103.254/32,12
11,171.64.103.255/32,12
11,171.64.115.0/24,12
11,171.64.115.0/32,12
11,171.64.115.2/32,12
11,171.64.115.3/32,12
11,171.64.115.10/32,12
11,171.64.115.13/32,12
11,171.64.115.14/32,12
11,171.64.115.15/32,12
11,171.64.115.16/32,12
11,171.64.115.19/32,12
11,171.64.115.20/32,12
11,171.64.115.87/32,12
11,171.64.115.88/32,12
11,171.64.115.89/32,12
11,171.64.115.91/32,12
11,171.64.115.92/32,12
11,171.64.115.93/32,12
11,171.64.115.95/32,12
11,171.64.115.101/32,12
11,171.64.115.103/32,12
11,171.64.115.107/32,12
11,171.64.115.111/32,12
11,171.64.115.114/32,12
11,171.64.115.115/32,12
11,171.64.115.119/32,12
11,171.64.115.123/32,12
11,171.64.115.125/32,12
11,171.64.115.131/32,12
11,171.64.115.139/32,12
11,171.64.115.140/32,12
11,171.64.115.173/32,12
11,171.64.115.175/32,12
11,171.64.115.177/32,12
11,171.64.115.185/32,12
11,171.64.115.195/32,12
11,171.64.115.196/32,12
11,171.64.115.197/32,12
11,171.64.115.198/32,12
11,171.64.115.202/32,12
11,171.64.115.203/32,12
11,171.64.115.208/32,12
11,171.64.115.209/32,12
11,171.64.115.211/32,12
11,171.64.115.212/32,12
11,171.64.115.213/32,12
11,171.64.115.217/32,12
11,171.64.115.218/32,12
11,171.64.115.224/32,12
11,171.64.115.235/32,12
11,171.64.115.254/32,12
11,171.64.115.255/32,12
11,171.66.66.80/28,12
11,171.66.66.80/32,12
11,171.66.66.82/32,12
11,171.66.66.85/32,12
11,171.66.66.89/32,12
11,171.66.66.93/32,12
11,171.66.66.94/32,12
11,171.66.66.95/32,12
11,171.66.66.96/28,12
11,171.66.66.96/32,12
11,171.66.66.98/32,12
11,171.66.66.99/32,12
11,171.66.66.102/32,12
11,171.66.66.108/32,12
11,171.66.66.111/32,12
11,171.67.108.0/24,12
11,171.67.108.0/32,12
11,171.67.108.2/32,12
11,171.67.108.3/32,12
11,171.67.108.11/32,12
11,171.67.108.12/32,12
11,171.67.108.13/32,12
11,171.67.108.14/32,12
11,171.67.108.15/32,12
11,171.67.108.16/32,12
11,171.67.108.17/32,12
11,171.67.108.18/32,12
11,171.67.108.19/32,12
11,171.67.108.20/32,12
11,171.67.108.21/32,12
11,171.67.108.22/32,12
11,171.67.108.24/32,12
11,171.67.108.25/32,12
11,171.67.108.26/32,12
11,171.67.108.27/32,12
11,171.67.108.28/32,12
11,171.67.108.29/32,12
11,171.67.108.30/32,12
11,171.67.108.31/32,12
11,171.67.108.32/32,12
11,171.67.108.33/32,12
11,171.67.108.34/32,12
11,171.67.108.35/32,12
11,171.67.108.36/32,12
11,171.67.108.37/32,12
11,171.67.108.38/32,12
11,171.67.108.39/32,12
11,171.67.108.40/32,12
11,171.67.108.41/32,12
11,171.67.108.42/32,12
11,171.67.108.43/32,12
11,171.67.108.44/32,12
11,171.67.108.45/32,12
11,171.67.108.46/32,12
11,171.67.108.47/32,12
11,171.67.108.48/32,12
11,171.67.108.49/32,12
11,171.67.108.50/32,12
11,171.67.108.51/32,12
11,171.67.108.52/32,12
11,171.67.108.53/32,12
11,171.67.108.54/32,12
11,171.67.108.200/32,12
11,171.67.108.201/32,12
11,171.67.108.202/32,12
11,171.67.108.203/32,12
11,171.67.108.255/32,12
11,171.67.230.128/26,12
11,171.67.230.128/32,12
11,171.67.230.130/32,12
11,171.67.230.131/32,12
11,171.67.230.191/32,12
11,172.20.10.64/27,12
11,172.20.10.64/32,12
11,172.20.10.65/32,12
11,172.20.10.66/32,12
11,172.20.10.67/32,12
11,172.20.10.68/32,12
11,172.20.10.71/32,12
11,172.20.10.72/32,12
11,172.20.10.73/32,12
11,172.20.10.74/32,12
11,172.20.10.75/32,12
11,172.20.10.76/32,12
11,172.20.10.82/32,12
11,172.20.10.83/32,12
11,172.20.10.90/32,12
11,172.20.10.95/32,12
11,172.24.103.0/24,12
11,172.24.103.0/32,12
11,172.24.103.2/32,12
11,172.24.103.3/32,12
11,172.24.103.11/32,12
11,172.24.103.12/32,12
11,172.24.103.19/32,12
11,172.24.103.26/32,12
11,172.24.103.30/32,12
11,172.24.103.31/32,12
11,172.24.103.32/32,12
11,172.24.103.33/32,12
11,172.24.103.34/32,12
11,172.24.103.35/32,12
11,172.24.103.36/32,12
11,172.24.103.37/32,12
11,172.24.103.39/32,12
11,172.24.103.42/32,12
11,172.24.103.43/32,12
11,172.24.103.44/32,12
11,172.24.103.45/32,12
11,172.24.103.48/32,12
11,172.24.103.49/32,12
11,172.24.103.50/32,12
11,172.24.103.55/32,12
11,172.24.103.56/32,12
11,172.24.103.57/32,12
11,172.24.103.70/32,12
11,172.24.103.73/32,12
11,172.24.103.76/32,12
11,172.24.103.80/32,12
11,172.24.103.81/32,12
11,172.24.103.82/32,12
11,172.24.103.91/32,12
11,172.24.103.92/32,12
11,172.24.103.201/32,12
11,172.24.103.202/32,12
11,172.24.103.203/32,12
11,172.24.103.226/32,12
11,172.24.103.227/32,12
11,172.24.103.228/32,12
11,172.24.103.229/32,12
11,172.24.103.230/32,12
11,172.24.103.231/32,12
11,172.24.103.236/32,12
11,172.24.103.239/32,12
11,172.24.103.241/32,12
11,172.24.103.244/32,12
11,172.24.103.254/32,12
11,172.24.103.255/32,12
11,172.24.115.0/24,12
11,172.24.115.0/32,12
11,172.24.115.2/32,12
11,172.24.115.3/32,12
