acl_id,action,src_ip,src_ip_mask,dst_ip,dst_ip_mask,ip_protocol,transport_src_begin,transport_src_end,transport_dst_begin,transport_dst_end,transport_ctrl_begin,transport_ctrl_end,acl_id
151,True,184189648,1,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184189650,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184225400,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184225405,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184226937,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184226938,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302105,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302106,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302197,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302219,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302220,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302692,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302793,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302795,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302797,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184302799,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,184303132,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873101172,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100595,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100762,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873101067,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873101072,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873220233,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873275488,7,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873276144,7,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873280144,7,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873284856,7,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299067,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299069,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299082,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873298973,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873298974,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873298977,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873298978,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873298979,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873298980,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299064,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299060,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299061,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299059,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299056,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299057,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299058,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299032,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873299033,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873218064,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873103585,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100482,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100303,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873100392,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873102486,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873204565,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873215025,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873215027,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873215057,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873215044,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873218133,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873220225,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873227850,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873101636,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2873105052,0,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,2887318080,31,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,0,4294967295,2873162268,1,6,0,65535,25,25,0,255,151
151,True,0,4294967295,2873162240,31,6,0,65535,0,65535,128,255,151
151,False,0,4294967295,2873162240,31,0,0,65535,0,65535,0,255,151
151,True,0,4294967295,0,4294967295,6,0,65535,0,65535,128,255,151
151,True,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,151
151,True,2873162240,128,2887318016,128,6,0,65535,0,65535,0,255,151
151,True,2887318016,128,2873162240,128,6,0,65535,0,65535,0,255,151
151,True,2873103360,255,0,4294967295,6,0,65535,0,65535,0,255,151
151,True,2873104512,127,0,4294967295,6,0,65535,0,65535,0,255,151
151,True,2873100048,0,0,4294967295,6,0,65535,23,23,0,255,151
151,False,0,4294967295,2873162240,128,6,0,65535,0,65535,0,255,151
151,False,0,4294967295,2887318016,128,6,0,65535,0,65535,0,255,151
151,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,151
161,False,2873299049,0,0,4294967295,0,0,65535,0,65535,0,255,161
161,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,161
