acl_id,action,src_ip,src_ip_mask,dst_ip,dst_ip_mask,ip_protocol,transport_src_begin,transport_src_end,transport_dst_begin,transport_dst_end,transport_ctrl_begin,transport_ctrl_end,acl_id
178,True,0,4294967295,2873118430,0,6,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118431,0,6,0,65535,0,65535,0,255,178
178,True,2873275568,3,0,4294967295,0,0,65535,0,65535,0,255,178
178,True,2873276272,7,0,4294967295,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118285,0,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118228,0,0,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118229,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118257,0,6,0,65535,7690,7690,0,255,178
178,True,0,4294967295,2873118257,0,6,0,65535,80,80,0,255,178
178,True,0,4294967295,2873118257,0,6,0,65535,5319,5319,0,255,178
178,True,0,4294967295,2873118247,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118425,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118271,0,6,0,65535,80,80,0,255,178
178,True,0,4294967295,2870496877,0,6,0,65535,8765,8765,0,255,178
178,True,0,4294967295,2873118250,0,6,0,65535,0,65535,0,255,178
178,True,0,4294967295,2873118399,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118424,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118453,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118454,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118455,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118455,0,6,0,65535,902,902,0,255,178
178,True,0,4294967295,2873118455,0,6,0,65535,8333,8333,0,255,178
178,True,0,4294967295,2873118456,0,6,0,65535,22,22,0,255,178
178,True,0,4294967295,2873118456,0,6,0,65535,902,902,0,255,178
178,True,0,4294967295,2873118456,0,6,0,65535,8333,8333,0,255,178
178,True,0,4294967295,2873118229,0,6,0,65535,9999,9999,0,255,178
178,True,2873114901,0,2887274187,0,6,0,65535,22,22,0,255,178
178,True,2887470313,0,2887274187,0,6,0,65535,22,22,0,255,178
178,True,2873114901,0,2887274188,0,6,0,65535,22,22,0,255,178
178,True,2887470313,0,2887274188,0,6,0,65535,22,22,0,255,178
178,False,0,4294967295,0,4294967295,6,0,65535,0,65535,0,255,178
178,True,0,4294967295,0,4294967295,0,0,65535,0,65535,0,255,178
2001,False,2873098240,262143,0,4294967295,0,0,65535,0,65535,0,255,2001
2001,False,3232268288,2047,0,4294967295,0,0,65535,0,65535,0,255,2001
2001,False,2886795264,65535,0,4294967295,0,0,65535,0,65535,0,255,2001
2001,True,0,4294967295,2873260032,2047,0,0,65535,0,65535,0,255,2001
2001,True,0,4294967295,2873323520,4095,0,0,65535,0,65535,0,255,2001
2001,True,0,4294967295,2873230080,255,0,0,65535,0,65535,0,255,2001
2001,False,0,4294967295,2873098240,262143,0,0,65535,0,65535,0,255,2001
2001,False,0,4294967295,2148270080,65535,0,0,65535,0,65535,0,255,2001
